sample_id,stage_id,status,sequence_id,mixture_id,source_timestep,source_phase_id,pressure_stage,distance_stage,L_m,piston_position_m,V_NDIR_CH4,V_NDIR_CO2,V_TCS,T_C,P_MPa,H_RH,x_H2,x_CH4,x_CO2,x_N2,TOF,Amp,f_peak,A_fft_max,sound_speed,attenuation_alpha,c_sound,c_T_norm,delta_Amp,tau_s,tau_ms,t_round_s,t_round_ms,reflection_count,fiber_direct_index,fiber_direct_amp,fiber_tail_energy,fiber_alpha_est,T_K,P_kPa,p_ws_kPa,p_H2O_kPa,x_H2O,P_dry_kPa,AH_g_m3,delta_I_CH4,delta_I_CO2,A_NDIR_CH4,A_NDIR_CO2,ndir_ch4_saturated,ndir_co2_saturated,optical_baseline_drift_ch4,optical_baseline_drift_co2,lambda_mix_calibrated,thermal_baseline_drift,calibration_status
W00068,purge_stage,synthetic_measurement,Q000017,MD00005,100,recovery,mid,mid,0.20000000298023224,0.20000000298023224,1.3328660726547241,2.040696382522583,1.259997010231018,23.823200225830078,0.30090001225471497,71.6404037475586,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363,0.000495,0.8341352343559265,40000.0,8.574641227722168,404.04041006107525,0.906798677800735,404.04041006107525,404.7464899255772,-0.1658647656440735,0.004619955914580732,4.619955914580732,0.0,0.0,0.0,59.0,0.8901308178901672,13.781909942626953,1082.2613933856019,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.1671339273452759,-0.459303617477417,1.1671339273452759,0.459303617477417,False,False,0.0,0.0,1.259997010231018,0.0,pending
W00069,baseline_stage,calibration_control,Q000018,MD00005,0,baseline,low,short,0.6000000238418579,0.6000000238418579,2.3430850505828857,2.369903087615967,1.1231247186660767,23.823200225830078,0.30090001225471497,71.6404037475586,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293,0.0018,0.9473243355751038,40200.0,9.704140663146973,333.33334657880994,0.09018959145580589,333.33334657880994,334.03942644331187,-0.05267566442489624,999999999.9999999,999999999999.9999,0.00341,3.4099999999999997,2.0,189.0,0.950166642665863,16.017475128173828,1.6666666004392866e-09,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-0.15691494941711426,-0.1300969123840332,0.15691494941711426,0.1300969123840332,False,False,0.0,0.0,1.1231247186660767,0.0,pending
W00070,distance_stage,synthetic_measurement,Q000018,MD00005,70,steady,mid,mid,0.6000000238418579,0.6000000238418579,1.3409265279769897,1.5990647077560425,1.247262954711914,23.823200225830078,0.30090001225471497,71.6404037475586,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293,0.001305,0.5298092365264893,39800.0,5.445415496826172,459.7701332121517,1.0587304051111743,459.7701332121517,460.4762130766536,-0.47019076347351074,0.00865974952757461,8.65974952757461,0.002415,2.415,1.0,140.0,0.7092154622077942,7.249248504638672,192.4612940746428,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.1590734720230103,-0.9009352922439575,1.1590734720230103,0.9009352922439575,False,False,0.0,0.0,1.247262954711914,0.0,pending
W00071,pressure_stage,synthetic_measurement,Q000018,MD00005,85,steady,high,long,0.6000000238418579,0.6000000238418579,1.3409265279769897,1.5990647077560425,1.247262954711914,23.823200225830078,0.30090001225471497,71.6404037475586,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293,0.001305,0.5304046273231506,39600.0,5.465922832489014,459.7701332121517,1.0568584845616422,459.7701332121517,460.4762130766536,-0.46959537267684937,999999999.9999999,999999999999.9999,0.002415,2.415,1.0,140.0,0.708778977394104,7.295684814453125,1.6666666004392866e-09,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.1590734720230103,-0.9009352922439575,1.1590734720230103,0.9009352922439575,False,False,0.0,0.0,1.247262954711914,0.0,pending
W00072,purge_stage,synthetic_measurement,Q000018,MD00005,100,recovery,mid,mid,0.6000000238418579,0.6000000238418579,1.3743318319320679,1.624759316444397,1.243125081062317,23.823200225830078,0.30090001225471497,71.6404037475586,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293,0.001315,0.5346816182136536,40400.0,5.499269485473633,456.2737823892456,1.0434729841607397,456.2737823892456,456.9798622537475,-0.46531838178634644,0.00785010133031871,7.85010133031871,0.00244,2.44,1.0,141.0,0.7118667960166931,7.332508087158203,212.31147603181583,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.1256681680679321,-0.875240683555603,1.1256681680679321,0.875240683555603,False,False,0.0,0.0,1.243125081062317,0.0,pending
W00073,baseline_stage,calibration_control,Q000019,MD00005,0,baseline,low,short,1.0,1.0,2.359100341796875,2.3508739471435547,1.1172397136688232,23.823200225830078,0.30090001225471497,71.6404037475586,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434,0.002935,0.9470077157020569,39800.0,9.750650405883789,340.71550255536624,0.05444803830859826,340.71550255536624,341.4215824198682,-0.052992284297943115,0.006357580023420557,6.357580023420557,0.005675,5.675000000000001,1.0,303.0,0.9479730129241943,12.980926513671875,157.29255413476838,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-0.140899658203125,-0.1491260528564453,0.140899658203125,0.1491260528564453,False,False,0.0,0.0,1.1172397136688232,0.0,pending
W00074,distance_stage,synthetic_measurement,Q000019,MD00005,70,steady,mid,mid,1.0,1.0,1.425703525543213,1.446535587310791,1.4443223476409912,23.823200225830078,0.30090001225471497,71.6404037475586,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434,0.00178,0.3811965584754944,40000.0,3.9335503578186035,561.7977528089888,0.9644401353763843,561.7977528089888,562.5038326734907,-0.6188034415245056,0.02935665708723853,29.35665708723853,0.0,0.0,0.0,187.0,0.6001095771789551,5.6327738761901855,34.063823991550606,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.074296474456787,-1.053464412689209,1.074296474456787,1.053464412689209,False,False,0.0,0.0,1.4443223476409912,0.0,pending
W00075,pressure_stage,synthetic_measurement,Q000019,MD00005,85,steady,high,long,1.0,1.0,1.425703525543213,1.446535587310791,1.4443223476409912,23.823200225830078,0.30090001225471497,71.6404037475586,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434,0.00178,0.37851694226264954,39600.0,3.9337735176086426,561.7977528089888,0.971494445514199,561.7977528089888,562.5038326734907,-0.6214830577373505,0.01470891260945448,14.70891260945448,0.0,0.0,0.0,187.0,0.6019114851951599,5.654169082641602,67.98599098054521,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.074296474456787,-1.053464412689209,1.074296474456787,1.053464412689209,False,False,0.0,0.0,1.4443223476409912,0.0,pending
W00076,purge_stage,synthetic_measurement,Q000019,MD00005,100,recovery,mid,mid,1.0,1.0,1.4568166732788086,1.4766801595687866,1.4334195852279663,23.823200225830078,0.30090001225471497,71.6404037475586,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434,0.0018,0.3841439187526703,39600.0,3.9761123657226562,555.5555555555555,0.9567380081916338,555.5555555555555,556.2616354200575,-0.6158560812473297,0.021102605556883515,21.102605556883514,0.00341,3.4099999999999997,1.0,190.0,0.6041135787963867,5.673398017883301,47.38751322932288,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.0431833267211914,-1.0233198404312134,1.0431833267211914,1.0233198404312134,False,False,0.0,0.0,1.4334195852279663,0.0,pending
W00077,baseline_stage,calibration_control,Q000020,MD00005,0,baseline,low,short,1.399999976158142,1.399999976158142,2.3558127880096436,2.352926731109619,1.1036924123764038,23.823200225830078,0.30090001225471497,71.6404037475586,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906,0.00407,0.9441743493080139,40000.0,9.705867767333984,343.9803381223937,0.04103174200343908,343.9803381223937,344.6864179868956,-0.055825650691986084,0.006039378615980498,6.039378615980498,0.00791,7.91,1.0,416.0,0.9469081163406372,7.917853832244873,118.27139377549405,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-0.14418721199035645,-0.14707326889038086,0.14418721199035645,0.14707326889038086,False,False,0.0,0.0,1.1036924123764038,0.0,pending
W00078,distance_stage,synthetic_measurement,Q000020,MD00005,70,steady,mid,mid,1.399999976158142,1.399999976158142,1.4008257389068604,1.3966602087020874,1.4242812395095825,23.823200225830078,0.30090001225471497,71.6404037475586,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906,0.002475,0.24184511601924896,39800.0,2.4744677543640137,565.6565560234917,1.013898427390011,565.6565560234917,566.3626358879936,-0.758154883980751,0.006701192939098211,6.7011929390982115,0.0,0.0,0.0,257.0,0.47740069031715393,4.413162708282471,106.5908313551781,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.0991742610931396,-1.1033397912979126,1.0991742610931396,1.1033397912979126,False,False,0.0,0.0,1.4242812395095825,0.0,pending
W00079,pressure_stage,synthetic_measurement,Q000020,MD00005,85,steady,high,long,1.399999976158142,1.399999976158142,1.4008257389068604,1.3966602087020874,1.4242812395095825,23.823200225830078,0.30090001225471497,71.6404037475586,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906,0.002475,0.23994465172290802,39800.0,2.4773945808410645,565.6565560234917,1.0195335888323687,565.6565560234917,566.3626358879936,-0.760055348277092,0.004247291951433341,4.247291951433342,0.0,0.0,0.0,257.0,0.4781142473220825,4.467006206512451,168.1743884379967,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.0991742610931396,-1.1033397912979126,1.0991742610931396,1.1033397912979126,False,False,0.0,0.0,1.4242812395095825,0.0,pending
W00080,purge_stage,synthetic_measurement,Q000020,MD00005,100,recovery,mid,mid,1.399999976158142,1.399999976158142,1.4326585531234741,1.42853581905365,1.4135949611663818,23.823200225830078,0.30090001225471497,71.6404037475586,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906,0.002505,0.24332080781459808,40200.0,2.524932384490967,558.8822260112344,1.0095532383120234,558.8822260112344,559.5883058757363,-0.7566791921854019,0.00737073421293969,7.3707342129396896,0.0,0.0,0.0,260.0,0.4805593192577362,4.473086357116699,96.90835482793067,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.0673414468765259,-1.07146418094635,1.0673414468765259,1.07146418094635,False,False,0.0,0.0,1.4135949611663818,0.0,pending
W00081,baseline_stage,calibration_control,Q000021,MD00006,0,baseline,low,short,0.20000000298023224,0.20000000298023224,2.378312349319458,2.3923327922821045,1.053578495979309,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584,0.00067,0.9474923014640808,40400.0,9.758240699768066,298.507467134675,0.26968233179360496,298.507467134675,304.40378709622286,-0.05250769853591919,0.00666786219867638,6.66786219867638,0.0,0.0,0.0,77.0,0.9481914639472961,18.89192008972168,749.865515590099,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-0.12168765068054199,-0.10766720771789551,0.12168765068054199,0.10766720771789551,False,False,0.0,0.0,1.053578495979309,0.0,pending
W00082,distance_stage,synthetic_measurement,Q000021,MD00006,70,steady,mid,mid,0.20000000298023224,0.20000000298023224,1.3005870580673218,2.251957893371582,1.0936150550842285,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584,0.00055,0.7026049494743347,39600.0,7.22353982925415,363.6363690549677,1.76480244701706,363.6363690549677,369.5326890165156,-0.2973950505256653,0.0037880073222309155,3.7880073222309156,0.0,0.0,0.0,64.0,0.8154304623603821,10.166664123535156,1319.955190199972,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.1994129419326782,-0.24804210662841797,1.1994129419326782,0.24804210662841797,False,False,0.0,0.0,1.0936150550842285,0.0,pending
W00083,pressure_stage,synthetic_measurement,Q000021,MD00006,85,steady,high,long,0.20000000298023224,0.20000000298023224,1.3005870580673218,2.251957893371582,1.0936150550842285,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584,0.00055,0.7020437121391296,40200.0,7.231925010681152,363.6363690549677,1.7687980180950529,363.6363690549677,369.5326890165156,-0.29795628786087036,0.005195203360823919,5.195203360823919,0.0,0.0,0.0,64.0,0.8160706758499146,10.196487426757812,962.4262186150945,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.1994129419326782,-0.24804210662841797,1.1994129419326782,0.24804210662841797,False,False,0.0,0.0,1.0936150550842285,0.0,pending
W00084,purge_stage,synthetic_measurement,Q000021,MD00006,100,recovery,mid,mid,0.20000000298023224,0.20000000298023224,1.3365111351013184,2.2566370964050293,1.0922805070877075,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584,0.00055,0.7048828601837158,40000.0,7.240423679351807,363.6363690549677,1.7486182026587893,363.6363690549677,369.5326890165156,-0.2951171398162842,0.0038527379599578282,3.852737959957828,0.0,0.0,0.0,65.0,0.8199383020401001,10.228972434997559,1297.7783533321133,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.1634888648986816,-0.2433629035949707,1.1634888648986816,0.2433629035949707,False,False,0.0,0.0,1.0922805070877075,0.0,pending
W00085,baseline_stage,calibration_control,Q000022,MD00006,0,baseline,low,short,0.6000000238418579,0.6000000238418579,2.3869032859802246,2.384591817855835,1.040299415588379,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738,0.001825,0.9437040090560913,39600.0,9.691099166870117,328.76713635170296,0.09657118238318464,328.76713635170296,334.66345631325083,-0.05629599094390869,999999999.9999999,999999999999.9999,0.003455,3.455,2.0,192.0,0.9480541348457336,15.870698928833008,1.6666666004392866e-09,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-0.11309671401977539,-0.11540818214416504,0.11309671401977539,0.11540818214416504,False,False,0.0,0.0,1.040299415588379,0.0,pending
W00086,distance_stage,synthetic_measurement,Q000022,MD00006,70,steady,mid,mid,0.6000000238418579,0.6000000238418579,1.1750553846359253,2.3319759368896484,1.0955820083618164,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738,0.001425,0.3935846984386444,39800.0,4.038100242614746,421.0526483100757,1.554098255708692,421.0526483100757,426.9489682716236,-0.6064153015613556,0.009435131946944645,9.435131946944646,0.00267,2.67,1.0,152.0,0.6091558933258057,5.792660713195801,176.64475810314434,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.3249446153640747,-0.16802406311035156,1.3249446153640747,0.16802406311035156,False,False,0.0,0.0,1.0955820083618164,0.0,pending
W00087,pressure_stage,synthetic_measurement,Q000022,MD00006,85,steady,high,long,0.6000000238418579,0.6000000238418579,1.1750553846359253,2.3319759368896484,1.0955820083618164,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738,0.001425,0.39129728078842163,40400.0,4.058688163757324,421.0526483100757,1.5638127694653048,421.0526483100757,426.9489682716236,-0.6087027192115784,0.006367356622524966,6.367356622524966,0.00266,2.66,1.0,152.0,0.6093823313713074,5.7467756271362305,261.75172826716465,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.3249446153640747,-0.16802406311035156,1.3249446153640747,0.16802406311035156,False,False,0.0,0.0,1.0955820083618164,0.0,pending
W00088,purge_stage,synthetic_measurement,Q000022,MD00006,100,recovery,mid,mid,0.6000000238418579,0.6000000238418579,1.2154502868652344,2.3337297439575195,1.0937392711639404,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738,0.001435,0.39291274547576904,40000.0,4.054637908935547,418.1184835134898,1.5569461272216778,418.1184835134898,424.0148034750377,-0.607087254524231,0.009257978818591283,9.257978818591283,0.00268,2.68,1.0,153.0,0.6125146150588989,5.837161064147949,180.02488805573768,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.2845497131347656,-0.16627025604248047,1.2845497131347656,0.16627025604248047,False,False,0.0,0.0,1.0937392711639404,0.0,pending
W00089,baseline_stage,calibration_control,Q000023,MD00006,0,baseline,low,short,1.0,1.0,2.3909339904785156,2.3880062103271484,1.0472906827926636,15.172800064086914,0.1031000018119812,52.79880142211914,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602,0.002975,0.9405114650726318,40400.0,9.634090423583984,336.1344537815126,0.061331439913831894,336.1344537815126,342.0307737430605,-0.059488534927368164,0.005842399323330142,5.842399323330142,0.00576,5.760000000000001,1.0,307.0,0.9464313983917236,12.827472686767578,171.1625557682703,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-0.10906600952148438,-0.11199378967285156,0.10906600952148438,0.11199378967285156,False,False,0.0,0.0,1.0472906827926636,0.0,pending
W00090,distance_stage,synthetic_measurement,Q000023,MD00006,70,steady,mid,mid,1.0,1.0,1.3207379579544067,1.2649099826812744,1.061363697052002,15.172800064086914,0.1031000018119812,52.79880142211914,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602,0.00248,0.06471260637044907,40600.0,0.7061583399772644,403.2258064516129,2.7377992530166377,403.2258064516129,409.1221264131608,-0.9352873936295509,0.007058928478828854,7.058928478828854,0.0,0.0,0.0,260.0,0.2456139475107193,2.6589226722717285,141.66456042148621,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.1792620420455933,-1.2350900173187256,1.1792620420455933,1.2350900173187256,False,False,0.0,0.0,1.061363697052002,0.0,pending
W00091,pressure_stage,synthetic_measurement,Q000023,MD00006,85,steady,high,long,1.0,1.0,1.3207379579544067,1.2649099826812744,1.061363697052002,15.172800064086914,0.1031000018119812,52.79880142211914,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602,0.00248,0.06496722251176834,39600.0,0.7131601572036743,403.2258064516129,2.7338724053226144,403.2258064516129,409.1221264131608,-0.9350327774882317,0.0064081013119469685,6.408101311946968,0.0,0.0,0.0,258.0,0.24867795407772064,2.8821961879730225,156.0524641106479,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.1792620420455933,-1.2350900173187256,1.1792620420455933,1.2350900173187256,False,False,0.0,0.0,1.061363697052002,0.0,pending
W00092,purge_stage,synthetic_measurement,Q000023,MD00006,100,recovery,mid,mid,1.0,1.0,1.3564112186431885,1.3023464679718018,1.0608946084976196,15.172800064086914,0.1031000018119812,52.79880142211914,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602,0.002505,0.06731864809989929,40400.0,0.7008989453315735,399.2015968063873,2.698317991562014,399.2015968063873,405.09791676793515,-0.9326813519001007,0.007512029127243994,7.512029127243994,0.0,0.0,0.0,259.0,0.2552071213722229,2.8669304847717285,133.11982462545097,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.1435887813568115,-1.1976535320281982,1.1435887813568115,1.1976535320281982,False,False,0.0,0.0,1.0608946084976196,0.0,pending
W00093,baseline_stage,calibration_control,Q000024,MD00006,0,baseline,low,short,1.399999976158142,1.399999976158142,2.390711545944214,2.3855814933776855,1.057356834411621,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333,0.00413,0.9368093013763428,40000.0,9.656370162963867,338.9830450746107,0.046625384984208824,338.9830450746107,344.87936503615856,-0.06319069862365723,0.007120205102089429,7.120205102089429,0.0,0.0,0.0,422.0,0.9431971907615662,6.895122528076172,100.31813918398504,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-0.10928845405578613,-0.11441850662231445,0.10928845405578613,0.11441850662231445,False,False,0.0,0.0,1.057356834411621,0.0,pending
W00094,distance_stage,synthetic_measurement,Q000024,MD00006,70,steady,mid,mid,1.399999976158142,1.399999976158142,1.3435379266738892,1.266682744026184,1.066614031791687,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333,0.00337,0.024530936032533646,39600.0,0.28909626603126526,415.43025998757923,2.6484430899278215,415.43025998757923,421.3265799491271,-0.9754690639674664,0.014677028079060003,14.677028079060003,0.0,0.0,0.0,346.0,0.15010382235050201,2.1993207931518555,48.66691830269187,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.1564620733261108,-1.233317255973816,1.1564620733261108,1.233317255973816,False,False,0.0,0.0,1.066614031791687,0.0,pending
W00095,pressure_stage,synthetic_measurement,Q000024,MD00006,85,steady,high,long,1.399999976158142,1.399999976158142,1.3435379266738892,1.266682744026184,1.066614031791687,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333,0.00336,0.024665793403983116,38800.0,0.27450647950172424,416.6666595708756,2.64452710047459,416.6666595708756,422.56297953242347,-0.9753342065960169,0.008333994498729782,8.333994498729782,0.0,0.0,0.0,348.0,0.14944486320018768,2.1110825538635254,85.70748715502451,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.1564620733261108,-1.233317255973816,1.1564620733261108,1.233317255973816,False,False,0.0,0.0,1.066614031791687,0.0,pending
W00096,purge_stage,synthetic_measurement,Q000024,MD00006,100,recovery,mid,mid,1.399999976158142,1.399999976158142,1.378443717956543,1.3039793968200684,1.0663055181503296,15.172800064086914,0.1031000018119812,52.79880142211914,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333,0.00339,0.02523503080010414,40600.0,0.3004206120967865,412.979343999452,2.6282301438009807,412.979343999452,418.8756639609999,-0.9747649691998959,0.007228867400213731,7.228867400213731,0.0,0.0,0.0,348.0,0.15609152615070343,2.233818531036377,98.81018517905154,288.3228000640869,103.1000018119812,1.723623357438736,0.9100524737593412,0.008826890957955197,102.18994933822187,0.6839846554619154,-1.121556282043457,-1.1960206031799316,1.121556282043457,1.1960206031799316,False,False,0.0,0.0,1.0663055181503296,0.0,pending
W00097,baseline_stage,calibration_control,Q000025,MD00007,0,baseline,low,short,0.20000000298023224,0.20000000298023224,2.398221969604492,2.4052999019622803,1.058576226234436,16.016700744628906,0.2206999957561493,39.03670120239258,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126,0.00067,0.948589026927948,40200.0,9.759095191955566,298.507467134675,0.26389816234152846,298.507467134675,303.8974466878976,-0.051410973072052,0.006024910779143915,6.024910779143915,0.0,0.0,0.0,77.0,0.9501736760139465,18.979145050048828,829.8877956504194,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-0.10177803039550781,-0.09470009803771973,0.10177803039550781,0.09470009803771973,False,False,0.0,0.0,1.058576226234436,0.0,pending
W00098,distance_stage,synthetic_measurement,Q000025,MD00007,70,steady,mid,mid,0.20000000298023224,0.20000000298023224,1.3540406227111816,1.2122794389724731,1.2491244077682495,16.016700744628906,0.2206999957561493,39.03670120239258,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126,0.000475,0.6855735778808594,40200.0,7.080692768096924,421.05263785312053,1.887497227481072,421.05263785312053,426.4426174063432,-0.3144264221191406,0.002519180815240937,2.519180815240937,0.0,0.0,0.0,57.0,0.805793046951294,9.889413833618164,1984.7721510279882,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.1459593772888184,-1.2877205610275269,1.1459593772888184,1.2877205610275269,False,False,0.0,0.0,1.2491244077682495,0.0,pending
W00099,pressure_stage,synthetic_measurement,Q000025,MD00007,85,steady,high,long,0.20000000298023224,0.20000000298023224,1.3540406227111816,1.2122794389724731,1.2491244077682495,16.016700744628906,0.2206999957561493,39.03670120239258,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126,0.000475,0.6860436201095581,40000.0,7.063375949859619,421.05263785312053,1.8840703074863134,421.05263785312053,426.4426174063432,-0.3139563798904419,0.0030721821033022822,3.072182103302282,0.0,0.0,0.0,57.0,0.8072416186332703,9.876398086547852,1627.5076663325735,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.1459593772888184,-1.2877205610275269,1.1459593772888184,1.2877205610275269,False,False,0.0,0.0,1.2491244077682495,0.0,pending
W00100,purge_stage,synthetic_measurement,Q000025,MD00007,100,recovery,mid,mid,0.20000000298023224,0.20000000298023224,1.388846755027771,1.252046823501587,1.2427728176116943,16.016700744628906,0.2206999957561493,39.03670120239258,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126,0.00048,0.689096987247467,40200.0,7.102988243103027,416.6666728754838,1.8618662354518982,416.6666728754838,422.05665242870646,-0.31090301275253296,0.0034441635475517137,3.444163547551714,0.0,0.0,0.0,58.0,0.8084312677383423,9.955941200256348,1451.7312713121446,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.111153244972229,-1.247953176498413,1.111153244972229,1.247953176498413,False,False,0.0,0.0,1.2427728176116943,0.0,pending
W00101,baseline_stage,calibration_control,Q000026,MD00007,0,baseline,low,short,0.6000000238418579,0.6000000238418579,2.406583309173584,2.396312713623047,1.0710091590881348,16.016700744628906,0.2206999957561493,39.03670120239258,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285,0.00182,0.9466085433959961,40000.0,9.73405933380127,329.6703427702516,0.0914493900345432,329.6703427702516,335.0603223234742,-0.053391456604003906,999999999.9999999,999999999999.9999,0.00345,3.4499999999999997,2.0,192.0,0.9487174153327942,16.056913375854492,1.6666666004392866e-09,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-0.09341669082641602,-0.10368728637695312,0.09341669082641602,0.10368728637695312,False,False,0.0,0.0,1.0710091590881348,0.0,pending
